Origin,"Terminal Destination",Occurrences
BOG,LPA,3
BOG,LIS,3
BOG,ASU,3
BOG,CBB,3
BOG,CPH,3
GRU,RDU,3
BOG,HMO,3
BOG,FRS,3
BOG,VER,3
BOG,TPP,3
SAL,HND,3
SAL,PAC,3
SAL,TPE,3
SAL,PEK,3
BOG,REX,3
SAL,MSP,3
SAL,BOS,3
SAL,PHX,3
SAL,VVI,3
BOG,MUN,3
CCS,BSB,3
CCS,SJO,3
CCS,LFR,3
CCS,SXM,3
CCS,GND,3
CCS,TFN,3
CCS,PHL,3
CCS,MCO,3
CCS,ORD,3
CCS,IST,3
CCS,BAQ,3
CCS,FNC,3
CCS,TAB,3
CCS,SLU,3
CCS,LAS,3
GRU,GUA,2
GRU,WAW,2
GRU,CAI,2
BOG,AUH,2
GRU,NRT,2
GRU,EQS,2
GRU,SFO,2
GRU,LAS,2
GRU,BRA,2
BOG,MXP,2
GRU,KWI,2
BOG,YEG,2
BOG,DTW,2
GRU,SAP,2
BOG,CTM,2
BOG,CVM,2
GRU,CCP,2
GRU,SAT,2
BOG,MSY,2
GRU,RGA,2
GRU,FNC,2
BOG,CIX,2
BOG,LYS,2
GRU,TJL,2
BOG,PUQ,2
BOG,POA,2
GRU,DEN,2
GRU,IFN,2
BOG,CUM,2
BOG,TRC,2
BOG,TGZ,2
GRU,OSL,2
GRU,MAN,2
GRU,MEL,2
GRU,BHX,2
BOG,ZCO,2
GRU,SYD,2
GRU,PVG,2
GRU,OAL,2
GRU,DEL,2
GRU,TFN,2
GRU,CMH,2
GRU,BVH,2
BOG,DGO,2
GRU,WUH,2
BOG,BGI,2
BOG,LOH,2
GRU,ISB,2
GRU,HOU,2
BOG,CPO,2
BOG,BOM,2
GRU,IPN,2
GRU,MCI,2
GRU,CAW,2
BOG,SEA,2
BOG,LMC,2
GRU,GCM,2
GRU,PMI,2
GRU,USH,2
GRU,BEY,2
BOG,SJD,2
BOG,ORY,2
GRU,GVA,2
BOG,DUS,2
GRU,OPS,2
BOG,PMI,2
BOG,JAX,2
GRU,SLA,2
GRU,SVO,2
BOG,VVI,2
GRU,REL,2
GRU,PMC,2
BOG,ARN,2
GRU,MRS,2
GRU,TXF,2
BOG,PIT,2
BOG,LIR,2
BOG,MZT,2
GRU,GVR,2
BOG,BUD,2
BOG,ARI,2
BOG,ANS,2
BOG,OTP,2
BOG,LRV,2
GRU,BGI,2
BOG,LCG,2
SAL,SAT,2
SAL,ACY,2
SAL,SNA,2
BOG,RNG,2
SAL,YUL,2
SAL,ICN,2
SAL,ZIH,2
SAL,MCI,2
SAL,GDL,2
SAL,PVG,2
SAL,STL,2
SAL,TIJ,2
SAL,LCE,2
SAL,QRO,2
SAL,STI,2
SAL,CDG,2
SAL,HNL,2
SAL,PVR,2
SAL,LPB,2
SAL,PHL,2
SAL,AMS,2
SAL,CUC,2
BOG,SPC,2
SAL,BWI,2
SAL,POS,2
BOG,BNA,2
CCS,CLT,2
BOG,JAU,2
CCS,GIG,2
CCS,CUC,2
CCS,BRU,2
CCS,COR,2
CCS,BGA,2
CCS,LHR,2
CCS,STL,2
CCS,LGA,2
CCS,YUL,2
SAP,LHR,2
SAP,BWI,2
CCS,SMR,2
CCS,SCU,2
SAP,HAV,2
SAP,DFW,2
SAP,MGA,2
CCS,AMM,2
CCS,MTY,2
GRU,SKB,1
GRU,BLQ,1
BOG,PBG,1
GRU,ACK,1
GRU,ZLO,1
GRU,SMR,1
GRU,TAO,1
GRU,ADL,1
GRU,KBP,1
BOG,RNO,1
BOG,SYR,1
GRU,MAB,1
GRU,CGN,1
GRU,AUX,1
GRU,TGU,1
BOG,CNF,1
GRU,HAM,1
BOG,SCY,1
GRU,ALB,1
GRU,BNA,1
GRU,HAN,1
GRU,ATH,1
BOG,BUF,1
GRU,OCC,1
GRU,ASR,1
BOG,FLR,1
BOG,SNC,1
GRU,CHS,1
GRU,GSP,1
GRU,IGD,1
GRU,NQN,1
GRU,VKO,1
BOG,IBZ,1
GRU,LCG,1
GRU,ZAL,1
BOG,LIN,1
GRU,IQT,1
GRU,MRU,1
BOG,MXL,1
GRU,TAS,1
GRU,EBL,1
GRU,YWG,1
GRU,VIE,1
GRU,SYZ,1
GRU,LPA,1
GRU,HDN,1
BOG,AGT,1
GRU,SCQ,1
GRU,VSA,1
GRU,KIX,1
GRU,IRJ,1
GRU,TCQ,1
GRU,AQP,1
GRU,AUR,1
GRU,LBA,1
GRU,FWA,1
BOG,CMN,1
GRU,CLT,1
GRU,LPB,1
BOG,BZE,1
BOG,TUL,1
BOG,STI,1
BOG,KHV,1
BOG,BSL,1
GRU,BDL,1
GRU,AUS,1
BOG,MAN,1
GRU,PIN,1
BOG,MDT,1
GRU,PLZ,1
BOG,SFD,1
GRU,NUE,1
BOG,ATH,1
GRU,CUC,1
GRU,YYC,1
GRU,HOR,1
GRU,ISP,1
BOG,DCA,1
GRU,TJA,1
BOG,CUL,1
GRU,DUR,1
GRU,ISU,1
BOG,LSC,1
GRU,MHD,1
GRU,ADB,1
GRU,VLC,1
GRU,OGG,1
GRU,CCU,1
GRU,LEX,1
GRU,JPR,1
BOG,CME,1
GRU,ACA,1
GRU,LGW,1
BOG,GPS,1
BOG,CMH,1
BOG,OPO,1
BOG,PVR,1
GRU,MSN,1
BOG,CPT,1
GRU,TXL,1
GRU,TPE,1
GRU,PMV,1
BOG,REC,1
BOG,FCO,1
GRU,TLS,1
GRU,TUC,1
GRU,SIN,1
GRU,KRK,1
BOG,SAW,1
GRU,LSP,1
BOG,AGU,1
GRU,MSY,1
GRU,HRE,1
GRU,AMD,1
GRU,CTU,1
BOG,MAH,1
GRU,TIP,1
GRU,PZO,1
BOG,SSA,1
GRU,DME,1
GRU,GRR,1
GRU,RAK,1
BOG,SAP,1
GRU,NLA,1
GRU,CPO,1
BOG,TLC,1
GRU,SUF,1
GRU,RES,1
BOG,CLQ,1
GRU,ECN,1
GRU,PSO,1
BOG,RIC,1
GRU,YVR,1
GRU,BUD,1
BOG,LAQ,1
GRU,OKC,1
BOG,GLA,1
GRU,HND,1
GRU,TRV,1
GRU,PRG,1
GRU,SAN,1
GRU,BLR,1
GRU,MDQ,1
BOG,LED,1
GRU,KYA,1
BOG,MDW,1
BOG,YYT,1
GRU,PSS,1
GRU,CUR,1
GRU,PBM,1
GRU,CJC,1
BOG,VIX,1
BOG,CHS,1
BOG,AUS,1
GRU,EVN,1
GRU,PTP,1
BOG,VIE,1
GRU,GOI,1
BOG,DAV,1
GRU,GOT,1
GRU,CCJ,1
GRU,MTY,1
GRU,KBL,1
GRU,GYA,1
GRU,SRE,1
GRU,BNE,1
GRU,BBA,1
GRU,ARI,1
GRU,PHB,1
GRU,IND,1
BOG,IND,1
GRU,PHX,1
GRU,LEJ,1
BOG,KWI,1
GRU,HKG,1
BOG,TNG,1
BOG,HNL,1
GRU,ARN,1
BOG,CAJ,1
GRU,JAX,1
BOG,MFE,1
GRU,IKA,1
GRU,KZR,1
BOG,RDU,1
GRU,SYR,1
GRU,MLE,1
BOG,THE,1
BOG,PNS,1
GRU,PEW,1
BOG,SVX,1
GRU,POS,1
BOG,EDI,1
BOG,PJM,1
GRU,JUL,1
GRU,CBB,1
GRU,NSI,1
BOG,JNB,1
GRU,NDR,1
BOG,ONT,1
GRU,STN,1
BOG,ACY,1
GRU,TRN,1
BOG,PAZ,1
BOG,PAP,1
GRU,IPC,1
GRU,SKP,1
GRU,DUB,1
GRU,LCY,1
BOG,PBC,1
GRU,MEA,1
BOG,RIX,1
GRU,DWC,1
BOG,SXF,1
GRU,FBM,1
BOG,YTS,1
GRU,TZX,1
GRU,ANU,1
GRU,MBJ,1
BOG,CJC,1
GRU,HUX,1
GRU,NCE,1
BOG,ATA,1
SAL,OGG,1
SAL,CUZ,1
SAL,MXP,1
SAL,OKC,1
SAL,BLA,1
BOG,BOI,1
SAL,DCA,1
BOG,PBI,1
BOG,YQB,1
SAL,VVC,1
SAL,ARN,1
SAL,MVD,1
SAL,TMU,1
SAL,ROC,1
SAL,LOH,1
SAL,IQT,1
SAL,ZLO,1
BOG,KIN,1
SAL,SJU,1
SAL,GCM,1
SAL,CVG,1
SAL,GVA,1
SAL,MZT,1
BOG,BRC,1
BOG,GOT,1
SAL,ORF,1
BOG,BSB,1
SAL,TZA,1
BOG,DME,1
SAL,NCE,1
BOG,PHX,1
SAL,SCY,1
BOG,TCQ,1
SAL,SCE,1
SAL,NRT,1
SAL,CIA,1
BOG,MCZ,1
SAL,MNL,1
SAL,LHR,1
BOG,ADA,1
SAL,BAQ,1
BOG,ISN,1
SAL,FUK,1
BOG,AKL,1
BOG,HUX,1
BOG,TAP,1
SAL,YEG,1
BOG,KRK,1
BOG,IGR,1
SAL,DPS,1
BOG,BVA,1
BOG,IGU,1
SAL,OMA,1
SAL,PDX,1
SAL,BOC,1
SAL,ISP,1
SAL,PIU,1
SAL,HPN,1
SAL,ICT,1
BOG,EAS,1
SAL,BNE,1
SAL,AQP,1
SAL,CUU,1
SAL,EYP,1
BOG,PRG,1
SAL,MTY,1
SAL,SXM,1
SAL,GRR,1
SAL,MEC,1
BOG,CLE,1
SAL,YHZ,1
BOG,YYC,1
SAL,NVA,1
BOG,VCP,1
SAL,MUC,1
SAL,CPH,1
SAL,SPR,1
SAL,JAX,1
SAL,SJC,1
SAL,TPA,1
SAL,NAS,1
SAL,IBZ,1
BOG,ZCL,1
SAL,PLJ,1
BOG,ROC,1
BOG,UYU,1
SAL,PAP,1
SAL,CUE,1
SAL,DAV,1
SAL,TUL,1
SAL,AUC,1
SAL,EUG,1
BOG,NAS,1
SAL,AUS,1
SAL,MSY,1
SAL,PMV,1
SAL,GIG,1
SAL,TTQ,1
BOG,HOU,1
BOG,RSW,1
CCS,FOR,1
BOG,SAV,1
CCS,SGN,1
BOG,LTX,1
CCS,DUB,1
BOG,ALA,1
BOG,ACK,1
CCS,CPH,1
CCS,ROS,1
BOG,RYG,1
CCS,RDU,1
BOG,YVR,1
BOG,ACA,1
CCS,ZRH,1
CCS,VGO,1
CCS,OKC,1
BOG,HAM,1
CCS,ABJ,1
CCS,BGY,1
BOG,HUU,1
CCS,PMI,1
CCS,LPB,1
CCS,TIJ,1
BOG,SWF,1
BOG,DEN,1
CCS,LPL,1
CCS,LIR,1
CCS,ADZ,1
CCS,PBC,1
BOG,CGN,1
CCS,RNS,1
CCS,PDL,1
CCS,OVD,1
CCS,DUS,1
CCS,KIN,1
CCS,LAX,1
CCS,GER,1
BOG,OSL,1
CCS,CME,1
CCS,LEI,1
BOG,BLL,1
CCS,PIT,1
BOG,SLC,1
CCS,DXB,1
CCS,BCN,1
CCS,GAO,1
CCS,TFS,1
BOG,USH,1
CCS,BLB,1
CCS,MID,1
BOG,GER,1
CCS,AUC,1
SAP,MSP,1
CCS,TSE,1
SAP,BDL,1
CCS,WAW,1
SAP,ACY,1
SAP,LAX,1
SAP,MDE,1
SAP,JAX,1
SAP,LIR,1
CCS,AGP,1
SAP,PHL,1
CCS,DCA,1
SAP,CLT,1
CCS,TUS,1
CCS,TER,1
SAP,CDG,1
CCS,HOG,1
SAP,BOS,1
SAP,ORD,1
SAP,PAP,1
CCS,GUA,1
SAP,CLE,1
SAP,DEN,1
SAP,YUL,1
CCS,VER,1
CCS,SFO,1
CCS,BLQ,1
CCS,SSA,1
CCS,HOU,1
CCS,NVA,1
CCS,TUN,1
CCS,CTA,1
CCS,BAH,1
CCS,PLS,1
CCS,TXL,1
CCS,CNF,1
CCS,GRX,1
CCS,SJU,1
CCS,GDL,1
CCS,LET,1
CCS,POA,1
CCS,CCC,1
CCS,KZN,1
CCS,DEN,1
CCS,TNG,1
CCS,CHS,1
CCS,TNR,1
CCS,VSA,1
CCS,MDZ,1
CCS,AUH,1
CCS,AMS,1
CCS,FUE,1
CCS,CRL,1
CCS,ABQ,1
