Origin,"Terminal Destination",Occurrences
GRU,VVI,19
GRU,PPB,19
BOG,CDG,18
SAL,MDE,18
SAL,RTB,18
SAL,IAD,18
BOG,IQT,18
BOG,RVE,18
GRU,AGT,18
GRU,CAC,18
SAL,SAP,17
BOG,MAR,17
CCS,FLL,17
CCS,BNS,17
BOG,YYZ,16
BOG,SJU,16
BOG,AQP,16
BOG,LPB,16
CCS,SCL,16
SAP,RTB,15
SAL,EWR,15
BOG,MVP,15
CCS,IAH,15
GRU,GYE,15
GRU,RIA,15
GRU,PET,15
GRU,PLU,15
GRU,DFW,15
GRU,LAX,15
GRU,PVH,15
BOG,LQM,14
BOG,IAD,14
CCS,GYE,14
CCS,CZE,14
GRU,ATL,14
GRU,UDI,14
GRU,JDO,14
SAP,MIA,13
SAL,MAD,13
BOG,VLN,13
SAL,CLO,13
BOG,GDL,13
BOG,GPI,13
CCS,GRU,13
CCS,CDG,13
GRU,BCN,13
GRU,MUC,13
GRU,YYZ,13
GRU,VDC,13
SAP,MEX,12
BOG,CZU,12
SAL,ORD,12
CCS,PUJ,12
CCS,CUN,12
CCS,SOM,12
CCS,JFK,12
GRU,PMW,12
GRU,CCS,12
GRU,JTC,12
GRU,ZRH,12
GRU,CMN,12
SAP,PTY,11
BOG,FRA,11
CCS,PYH,11
GRU,LPB,11
GRU,OPO,11
GRU,MDZ,11
SAL,JFK,10
BOG,GIG,10
SAL,FRS,10
BOG,DEN,10
CCS,SAL,10
BOG,APO,10
GRU,CBB,10
GRU,CLO,10
GRU,CUN,10
GRU,DOU,10
GRU,PUJ,10
GRU,ROS,10
GRU,MCP,10
GRU,ANF,10
SAP,ATL,9
SAL,UIO,9
BOG,PCR,9
SAL,CCS,9
SAL,BZE,9
SAL,GYE,9
BOG,CIX,9
CCS,LFR,9
CCS,MDE,9
CCS,FCO,9
CCS,LIS,9
GRU,CUZ,9
GRU,IMP,9
GRU,LAD,9
SAP,JFK,8
BOG,BUN,8
BOG,PHL,8
BOG,AMS,8
BOG,DXB,8
BOG,ESM,8
BOG,SFO,8
BOG,YUL,8
BOG,PDA,8
BOG,BOS,8
CCS,MAO,8
BOG,ANF,8
GRU,BRC,8
GRU,PNZ,8
GRU,AKL,8
GRU,SJO,8
BOG,BLA,7
BOG,COR,7
SAL,ATL,7
SAL,SCL,7
SAL,GRU,7
BOG,ORD,7
BOG,VGZ,7
BOG,PZO,7
BOG,AEP,7
CCS,SFD,7
CCS,AMS,7
CCS,CLT,7
GRU,OPS,7
GRU,CCP,7
GRU,CRD,7
GRU,BOS,7
GRU,DTW,7
GRU,PFB,7
SAL,MCO,6
SAL,CLT,6
BOG,CLT,6
BOG,MGA,6
BOG,DCA,6
BOG,PIU,6
BOG,CCP,6
BOG,MID,6
BOG,PAC,6
BOG,LRV,6
CCS,YYZ,6
CCS,CAJ,6
CCS,CTG,6
CCS,BON,6
CCS,BAQ,6
BOG,SJE,6
GRU,MAB,6
GRU,FEN,6
GRU,JOI,6
SAL,FRA,5
BOG,BRM,5
BOG,IST,5
BOG,PMC,5
BOG,LAS,5
BOG,CUE,5
BOG,MTY,5
CCS,GEO,5
BOG,HKG,5
CCS,CLO,5
GRU,MBJ,5
GRU,AFL,5
GRU,DCA,5
GRU,SJP,5
GRU,BRA,5
GRU,BVB,5
GRU,ICN,5
GRU,SVO,5
GRU,ARN,5
GRU,FLL,5
GRU,AUA,5
GRU,MDE,5
GRU,BKK,5
GRU,CJC,5
SAP,SJO,4
BOG,FOR,4
SAL,PHX,4
SAL,TPA,4
SAL,HAV,4
SAL,DEN,4
SAL,LIR,4
BOG,JUL,4
BOG,LGA,4
SAL,LGA,4
BOG,MUC,4
SAL,NRT,4
SAL,PAC,4
BOG,DOH,4
BOG,TIJ,4
BOG,CBB,4
BOG,LSC,4
BOG,BSB,4
BOG,CJC,4
CCS,UIO,4
CCS,DCA,4
CCS,MGA,4
BOG,PVR,4
CCS,FRA,4
CCS,SMR,4
CCS,LHR,4
CCS,SJO,4
CCS,DFW,4
BOG,MUN,4
BOG,REC,4
BOG,TPP,4
BOG,LGW,4
GRU,UBA,4
GRU,BRU,4
GRU,BOM,4
GRU,CTG,4
GRU,BVH,4
GRU,PEK,4
GRU,AYT,4
GRU,NRT,4
GRU,ESB,4
GRU,SAW,4
GRU,HKG,4
GRU,IKA,4
GRU,IQQ,4
GRU,SFO,4
GRU,PVG,4
BOG,VVI,4
GRU,ZAL,4
GRU,ATM,4
GRU,KWI,4
GRU,PMC,4
GRU,CMG,4
GRU,ADB,4
GRU,GUA,4
GRU,CMB,4
GRU,HAV,4
GRU,SID,4
GRU,STM,4
GRU,OSL,4
GRU,CPH,4
SAP,LIM,3
BOG,LOH,3
SAL,CUZ,3
SAL,BWI,3
SAL,LPB,3
BOG,TCQ,3
BOG,RNG,3
BOG,NQU,3
SAL,CDG,3
SAL,EZE,3
BOG,DTW,3
BOG,MXP,3
BOG,PMI,3
CCS,SIN,3
BOG,CUL,3
CCS,GND,3
BOG,TXL,3
CCS,MCO,3
BOG,TFN,3
CCS,PEI,3
BOG,CPH,3
CCS,IST,3
CCS,FNC,3
CCS,BSB,3
BOG,IQQ,3
CCS,SFO,3
BOG,TGZ,3
BOG,MVD,3
BOG,TRU,3
BOG,LPD,3
BOG,CPO,3
GRU,CKS,3
GRU,FTE,3
GRU,BLR,3
GRU,RGL,3
GRU,LSC,3
GRU,IPN,3
BOG,ARI,3
BOG,MEC,3
GRU,VCE,3
GRU,DMM,3
GRU,CAW,3
GRU,LAS,3
GRU,STT,3
GRU,CLT,3
GRU,TLV,3
BOG,OPO,3
GRU,ATH,3
GRU,RBR,3
GRU,SAL,3
GRU,PHL,3
GRU,URG,3
GRU,BHI,3
GRU,HAM,3
GRU,BUF,3
GRU,SLA,3
GRU,TJL,3
SAP,DEN,2
SAP,CLT,2
SAP,LHR,2
SAP,ORD,2
SAP,EWR,2
SAP,YUL,2
SAP,TPA,2
SAP,LCE,2
SAP,EZE,2
SAP,ACY,2
SAL,PLJ,2
SAL,DXB,2
SAL,CTG,2
BOG,SSA,2
SAL,HND,2
BOG,FCO,2
BOG,PCL,2
SAL,SYD,2
SAL,DTW,2
SAL,AUS,2
SAL,CIX,2
SAL,BDL,2
SAL,YVR,2
BOG,CMH,2
SAL,SJU,2
BOG,BWI,2
SAL,GDL,2
SAL,PHL,2
SAL,CUC,2
BOG,BBA,2
SAL,PEK,2
BOG,OTP,2
SAL,SDQ,2
BOG,CJS,2
SAL,YOW,2
SAL,TPE,2
SAL,CUN,2
BOG,VER,2
BOG,FRS,2
BOG,CNF,2
BOG,PEM,2
SAL,RDU,2
BOG,MSP,2
BOG,REX,2
BOG,LPA,2
BOG,LCA,2
BOG,ZCL,2
CCS,IQT,2
BOG,CEN,2
BOG,OAX,2
CCS,MUC,2
CCS,LAX,2
BOG,VSA,2
CCS,YUL,2
CCS,TAM,2
CCS,BWI,2
CCS,EWR,2
BOG,NRT,2
CCS,ZRH,2
CCS,LAS,2
CCS,RTB,2
BOG,YVR,2
BOG,AUH,2
CCS,BRU,2
CCS,BOS,2
BOG,YQB,2
BOG,YOW,2
BOG,IPC,2
CCS,DUS,2
BOG,CWB,2
BOG,MBJ,2
BOG,POA,2
BOG,LSP,2
BOG,BON,2
GRU,JUJ,2
BOG,SAN,2
BOG,HEL,2
GRU,CAI,2
GRU,PER,2
GRU,MCT,2
GRU,HEL,2
GRU,IZA,2
GRU,NAS,2
GRU,TCQ,2
GRU,FNC,2
GRU,SJU,2
GRU,NQN,2
BOG,BIO,2
GRU,MLE,2
GRU,ACY,2
GRU,DEL,2
GRU,TUC,2
GRU,COK,2
GRU,LTN,2
GRU,TRN,2
GRU,NOV,2
BOG,MAN,2
BOG,PTX,2
GRU,NCE,2
GRU,HAJ,2
GRU,FMA,2
GRU,SVQ,2
GRU,TXL,2
GRU,VGO,2
GRU,LGA,2
GRU,MGA,2
BOG,SAT,2
GRU,PMI,2
BOG,TNG,2
GRU,SIN,2
GRU,MSY,2
GRU,TPP,2
GRU,GDL,2
GRU,DEN,2
GRU,DIY,2
BOG,LMC,2
GRU,LPL,2
GRU,CTA,2
GRU,EBL,2
GRU,DUB,2
GRU,POS,2
GRU,PUQ,2
GRU,RUH,2
GRU,LGW,2
GRU,BEY,2
GRU,PAV,2
GRU,RGA,2
GRU,VLN,2
BOG,ASU,2
GRU,PAP,2
GRU,VIE,2
GRU,NKT,2
GRU,TPA,2
GRU,ZAG,2
GRU,USH,2
GRU,MAN,2
GRU,LEC,2
GRU,GOI,2
GRU,TFF,2
GRU,BLA,2
GRU,GEO,2
GRU,RES,2
GRU,DUS,2
GRU,ORY,2
GRU,TGU,2
GRU,TFN,2
GRU,LYS,2
GRU,HHN,2
SAP,MXP,1
SAP,DFW,1
SAP,MBJ,1
SAP,HNL,1
SAP,UIO,1
SAP,LGA,1
SAP,POS,1
SAP,IAD,1
SAP,CCS,1
SAP,PWM,1
SAP,JAN,1
SAP,PHL,1
SAP,CUR,1
SAP,PLS,1
SAP,SPR,1
SAP,DOH,1
SAP,MVD,1
SAP,BOS,1
SAP,PAP,1
SAP,SDQ,1
BOG,BVC,1
SAL,SBP,1
SAL,ASU,1
SAL,MTY,1
SAL,CUR,1
SAL,BOS,1
BOG,PHX,1
BOG,FUE,1
SAL,SYQ,1
SAL,PNS,1
SAL,COS,1
SAL,CUK,1
SAL,TMU,1
SAL,ACA,1
SAL,MVD,1
SAL,CAE,1
SAL,AUA,1
SAL,AMS,1
SAL,YYC,1
SAL,ANU,1
SAL,LCE,1
BOG,AMM,1
SAL,AKL,1
SAL,HNL,1
BOG,OSL,1
SAL,ICN,1
SAL,MTR,1
SAL,CJA,1
SAL,PCL,1
SAL,NKG,1
SAL,DCA,1
BOG,TMU,1
SAL,PPT,1
SAL,PDX,1
SAL,CLE,1
SAL,PIT,1
BOG,AUS,1
SAL,AUH,1
SAL,PSO,1
BOG,MIR,1
SAL,SEA,1
BOG,SNC,1
SAL,YEG,1
SAL,BOC,1
SAL,PAP,1
SAL,OMA,1
SAL,LTX,1
BOG,ISP,1
SAL,MOB,1
BOG,TLH,1
SAL,YHZ,1
SAL,GPS,1
SAL,MSP,1
BOG,EYW,1
SAL,SJD,1
SAL,LAS,1
BOG,HAM,1
SAL,DOH,1
SAL,NAP,1
SAL,RUH,1
SAL,UIB,1
SAL,IST,1
SAL,OAX,1
SAL,OGG,1
BOG,COS,1
SAL,CPH,1
SAL,WAW,1
BOG,BNA,1
SAL,VVI,1
BOG,DAL,1
SAL,FAT,1
SAL,FON,1
SAL,DAY,1
SAL,MSY,1
SAL,HEL,1
SAL,TUS,1
SAL,ACY,1
BOG,BZE,1
SAL,ABI,1
SAL,PIU,1
SAL,BTR,1
SAL,LBB,1
BOG,ABQ,1
SAL,COR,1
SAL,TIJ,1
SAL,AXM,1
SAL,SNA,1
SAL,BAQ,1
BOG,HYD,1
CCS,MDZ,1
BOG,SDF,1
BOG,HAJ,1
CCS,AEP,1
CCS,ASU,1
CCS,PNS,1
CCS,CLE,1
CCS,TFN,1
CCS,CUZ,1
CCS,COS,1
CCS,BKK,1
BOG,NTE,1
CCS,HHN,1
BOG,ACA,1
CCS,FLN,1
BOG,IKA,1
CCS,TXL,1
BOG,ZRH,1
CCS,DUB,1
CCS,TGZ,1
CCS,MXP,1
BOG,BSL,1
CCS,LAP,1
CCS,ALG,1
BOG,CRL,1
CCS,CGR,1
BOG,FLR,1
BOG,MDW,1
CCS,PSA,1
CCS,ATL,1
CCS,TGU,1
CCS,GUA,1
CCS,VGZ,1
CCS,BUD,1
CCS,BLQ,1
CCS,COR,1
CCS,RAK,1
CCS,NVA,1
BOG,STI,1
CCS,ALC,1
CCS,PMI,1
CCS,HOG,1
BOG,SMF,1
CCS,AQP,1
CCS,ELD,1
CCS,IGR,1
CCS,ACV,1
CCS,REC,1
CCS,TIJ,1
BOG,PIT,1
CCS,BGA,1
CCS,GIG,1
CCS,GER,1
CCS,TAB,1
CCS,CMN,1
BOG,BRU,1
BOG,NAT,1
CCS,WAW,1
CCS,PPN,1
CCS,ADZ,1
CCS,CMW,1
CCS,ROS,1
CCS,MSY,1
BOG,CRP,1
CCS,VUP,1
BOG,LIN,1
CCS,LGA,1
CCS,KIN,1
BOG,RAK,1
CCS,ORD,1
CCS,USH,1
CCS,IAD,1
CCS,SCU,1
CCS,OVD,1
CCS,POA,1
CCS,ORY,1
CCS,AXA,1
BOG,OUL,1
CCS,DXB,1
CCS,NTE,1
CCS,SAN,1
CCS,SJE,1
BOG,ARN,1
CCS,STL,1
CCS,LPB,1
CCS,SXM,1
CCS,BGI,1
CCS,DEN,1
CCS,MNL,1
CCS,AXM,1
CCS,AGP,1
CCS,PBC,1
CCS,JAX,1
CCS,GAO,1
BOG,LCG,1
CCS,YEG,1
BOG,ROS,1
BOG,TUL,1
GRU,VER,1
BOG,ICN,1
BOG,YTS,1
BOG,SSG,1
BOG,RIA,1
BOG,PBG,1
GRU,LBB,1
BOG,YQT,1
BOG,GVA,1
GRU,BJV,1
BOG,DUS,1
BOG,MLI,1
GRU,BAQ,1
BOG,MEM,1
GRU,KHI,1
GRU,ARI,1
BOG,LIS,1
GRU,BGA,1
GRU,NVA,1
GRU,LBA,1
BOG,SAP,1
GRU,BZE,1
BOG,TGU,1
GRU,TUR,1
BOG,SCU,1
BOG,CMN,1
BOG,ZCO,1
GRU,VFA,1
BOG,GYN,1
GRU,ANU,1
GRU,VVC,1
BOG,OKA,1
BOG,PYH,1
BOG,PBM,1
BOG,CPE,1
GRU,YOW,1
BOG,ACY,1
GRU,TPE,1
GRU,LEJ,1
BOG,SVQ,1
GRU,LIN,1
BOG,ALG,1
BOG,CGN,1
GRU,SAP,1
GRU,ZCO,1
BOG,BDL,1
GRU,RDU,1
BOG,PDX,1
BOG,MXL,1
BOG,BSC,1
GRU,CTC,1
BOG,CJA,1
GRU,MSP,1
GRU,REX,1
GRU,YYC,1
BOG,USH,1
GRU,BWI,1
BOG,JAX,1
BOG,KIN,1
BOG,RTB,1
BOG,NAS,1
GRU,SGN,1
GRU,GOT,1
GRU,SMR,1
GRU,MPM,1
BOG,SVI,1
BOG,TAM,1
BOG,JED,1
GRU,ASR,1
BOG,BIM,1
GRU,SAN,1
BOG,CAI,1
BOG,TUN,1
GRU,TLS,1
GRU,ALC,1
BOG,LMM,1
BOG,SVO,1
GRU,BEM,1
BOG,LUX,1
BOG,BGI,1
BOG,ORY,1
BOG,MLM,1
GRU,SMF,1
BOG,GCM,1
GRU,ADA,1
BOG,BUD,1
GRU,SAV,1
BOG,LGQ,1
GRU,VSA,1
BOG,NAY,1
GRU,VRN,1
BOG,CHS,1
GRU,RSW,1
GRU,CPT,1
GRU,SDQ,1
GRU,LOS,1
BOG,PDP,1
GRU,DAC,1
GRU,TBS,1
BOG,YEG,1
BOG,MDZ,1
BOG,SCY,1
GRU,TNR,1
GRU,LPA,1
GRU,MOC,1
BOG,RUH,1
GRU,ROV,1
BOG,VIX,1
BOG,BEL,1
GRU,FIH,1
BOG,SLZ,1
GRU,YVR,1
BOG,CUU,1
BOG,PRG,1
BOG,VRA,1
BOG,STL,1
GRU,RTM,1
GRU,IPC,1
BOG,MAH,1
BOG,CLE,1
GRU,TUN,1
GRU,SSH,1
GRU,ELQ,1
GRU,CCJ,1
GRU,GLA,1
GRU,SXM,1
GRU,JPR,1
GRU,BTV,1
GRU,JER,1
GRU,CGN,1
BOG,BRS,1
BOG,JAU,1
BOG,NBO,1
GRU,PMO,1
GRU,DWC,1
BOG,BUF,1
BOG,PEK,1
BOG,GLA,1
GRU,LIL,1
GRU,GZT,1
GRU,VAN,1
BOG,YQR,1
GRU,OAL,1
GRU,SEZ,1
GRU,GVR,1
GRU,EYP,1
GRU,ACC,1
GRU,BBA,1
GRU,JUL,1
GRU,FRU,1
GRU,AGP,1
GRU,ALG,1
GRU,DLA,1
GRU,IND,1
GRU,ROC,1
GRU,MRS,1
GRU,MAR,1
GRU,BHX,1
GRU,NGO,1
GRU,ROO,1
GRU,VLC,1
GRU,LRM,1
GRU,SLC,1
GRU,TAS,1
GRU,CAN,1
GRU,SEA,1
GRU,MZL,1
GRU,ACE,1
GRU,GRJ,1
GRU,PMV,1
GRU,MLA,1
GRU,SZF,1
GRU,UAQ,1
GRU,LCY,1
GRU,KBP,1
GRU,NUE,1
GRU,OCC,1
GRU,BDL,1
GRU,AHO,1
GRU,HUU,1
GRU,TRC,1
GRU,LCA,1
GRU,CMH,1
GRU,NBO,1
GRU,PBI,1
GRU,MLU,1
GRU,PLZ,1
GRU,KTM,1
GRU,TJA,1
GRU,CZM,1
GRU,YEG,1
GRU,AUS,1
GRU,PDS,1
GRU,TXF,1
GRU,PHX,1
GRU,FMO,1
GRU,TRV,1
GRU,TRU,1
GRU,BSL,1
GRU,PVR,1
GRU,MZR,1
GRU,KIX,1
GRU,CUR,1
GRU,SCQ,1
GRU,LUO,1
GRU,IQT,1
GRU,PSA,1
GRU,MNL,1
GRU,TIJ,1
GRU,SRE,1
GRU,MED,1
GRU,COO,1
GRU,CUL,1
GRU,DKR,1
GRU,DUR,1
GRU,CGO,1
GRU,KSH,1
GRU,CVG,1
