"code","seats"
"DFW",186706.26
"DTW",20064.78
"HSV/BHM",571300.92
"IAD/DCA/BWI",241907.4
"IAH",763328.88
"JFK/EWR/LGA/HPN",860617.44
"LAX",378418.86
"MCO",199399.5
"MIA/FLL",1696439.7
"ORD",146379.6
"SJC/OAK/SFO",92242.8
"SJU",1576.8
