Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Occurrences,Total Seats
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,TGU,Toncontin Intl,Tegucigalpa,,Honduras,33,89868
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,MIA,Miami International,Miami,FL,United States,38,76462
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,SAL,El Salvador Intl,San Salvador,,El Salvador,36,69550
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,GUA,La Aurora International,Guatemala City,,Guatemala,20,67590
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,RTB,Juan Manuel Galvez,Roatan,,Honduras,32,66004
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,27,36557
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,IAH,George Bush Intercontinental,Houston-Intercontinental,TX,United States,27,35394
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,ATL,Hartsfield-Jackson ATL,Atlanta,GA,United States,26,20542
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,FLL,Ft Lauderdale Intl,Fort Lauderdale,FL,United States,12,19589
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,MEX,Benito Juarez Intl,Mexico City,,Mexico,8,9075
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,LCE,La Ceiba Intl,La Ceiba,,Honduras,6,8604
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,EWR,Newark Intl,Newark,NJ,United States,4,3587
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,JFK,John F Kennedy Intl,New York-JFK,NY,United States,2,3510
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,HAV,Jose Marti Intl,Havana,,Cuba,6,2590
SAP,Ramon V. Morales Intl,San Pedro Sula,,Honduras,BZE,Belize International,Belize City,,Belize,12,2490
