"code","seats"
"ATL",515649.08
"DFW",168518.74
"DTW",18110.22
"IAD/DCA/BWI",218342.6
"IAH",688971.12
"JFK/EWR/LGA/HPN",776782.56
"LAX",341556.14
"MCO",179975.5
"MIA/FLL",1531185.3
"ORD",132120.4
"SJC/OAK/SFO",83257.2
"SJU",1423.2
